Mouse.ID,Sex,Generation,penName,DOB,Exp.Date,Age.at.Exp.Date,Test.Name,Single.cells,Viable.cells,CD11b.,Eosinophils,Eosinophils...of.viable.,Granulocytes,Granulocytes....of.viable.,Monocytes,Monocytes....of.viable.,Inflammitory.Monocytes,Other.Monocytes,Resident.Monocytes
DO.0509,F,G11,LGDO-F-54,8/21/2012,10/9/2013,414,FCM (M) 59wks,94.4,89.4,73.5,5.47,4.02,73.3,53.9,20.5,15.1,6.7,67.7,25.6
DO.0510,F,G11,LGDO-F-54,8/18/2012,4/8/2014,598,FCM (M) 85wks,96.2,82,39.4,21.3,8.4,50.7,20,27.9,11,32.8,23.2,44
DO.0510,F,G11,LGDO-F-54,8/18/2012,4/10/2013,235,FCM (M) 33wks,96.9,74.8,27.9,7.28,2.03,66.3,18.5,25.4,7.1,36.4,10.7,53
DO.0510,F,G11,LGDO-F-54,8/18/2012,10/9/2013,417,FCM (M) 59wks,94,87.1,26.5,29.5,7.8,37.4,9.91,32.4,8.58,20.6,31.9,47.5
DO.0511,F,G11,LGDO-F-55,8/20/2012,4/10/2013,233,FCM (M) 33wks,96.9,71,21.2,8.59,1.82,61.7,13.1,28.9,6.14,49.2,19.1,31.7
DO.0511,F,G11,LGDO-F-55,8/20/2012,10/9/2013,415,FCM (M) 59wks,91.3,78.4,29,7.26,2.11,45.5,13.2,46.8,13.6,4.57,40.4,55.1
DO.0512,F,G11,LGDO-F-55,8/21/2012,4/10/2013,232,FCM (M) 33wks,94.7,71,23.3,6.81,1.59,44.3,10.3,47.8,11.2,11.2,41.4,47.4
DO.0512,F,G11,LGDO-F-55,8/21/2012,10/9/2013,414,FCM (M) 59wks,82.9,49.7,43.4,4.38,1.9,47.8,20.8,47.2,20.5,4.41,55.8,39.8
DO.0513,F,G11,LGDO-F-55,8/21/2012,4/8/2014,595,FCM (M) 85wks,93.9,72.4,23.7,4.46,1.06,57.1,13.5,38.3,9.08,3.36,57,39.6
DO.0513,F,G11,LGDO-F-55,8/21/2012,4/10/2013,232,FCM (M) 33wks,97.2,73.6,17.4,5.47,0.95,57.6,10,35.8,6.22,15.1,54.7,30.1
DO.0513,F,G11,LGDO-F-55,8/21/2012,10/9/2013,414,FCM (M) 59wks,93.5,76,18.5,7.9,1.46,51.9,9.59,39.7,7.34,6.5,60.5,33
DO.0514,F,G11,LGDO-F-55,8/20/2012,4/8/2014,596,FCM (M) 85wks,94,69.9,33,1.12,0.371,65.1,21.5,33.7,11.1,41.5,23.3,35.1
DO.0514,F,G11,LGDO-F-55,8/20/2012,4/10/2013,233,FCM (M) 33wks,97,76.9,18.1,6.98,1.26,60.7,11,31.7,5.73,49.5,14.2,36.3
DO.0514,F,G11,LGDO-F-55,8/20/2012,10/9/2013,415,FCM (M) 59wks,95.3,82.8,22,2.12,0.466,67.8,14.9,29.5,6.49,19.2,46.6,34.1
DO.0515,F,G11,LGDO-F-55,8/23/2012,4/8/2014,593,FCM (M) 85wks,93.9,70.2,31.7,13.4,4.24,47.8,15.1,38.4,12.2,41.4,13.1,45.5
DO.0515,F,G11,LGDO-F-55,8/23/2012,4/10/2013,230,FCM (M) 33wks,96.3,58.6,18.8,23.6,4.45,43.1,8.13,31.1,5.86,57.6,8.3,34.1
DO.0515,F,G11,LGDO-F-55,8/23/2012,10/9/2013,412,FCM (M) 59wks,93.8,74.5,15.9,13.4,2.12,55.4,8.79,30.8,4.89,41.5,21.9,36.7
DO.0516,F,G11,LGDO-F-56,8/20/2012,4/8/2014,596,FCM (M) 85wks,93.8,71.4,47.9,10.1,4.84,62.4,29.9,27.4,13.1,2.93,70.1,27
DO.0516,F,G11,LGDO-F-56,8/20/2012,4/10/2013,233,FCM (M) 33wks,96.7,69.5,32.3,18.9,6.1,57.1,18.5,23.4,7.57,16.9,54.3,28.7
DO.0516,F,G11,LGDO-F-56,8/20/2012,10/9/2013,415,FCM (M) 59wks,95.4,85.7,26.3,13.4,3.53,61.6,16.2,24.6,6.49,5.94,67.2,26.9
DO.0517,F,G11,LGDO-F-56,8/21/2012,4/10/2013,232,FCM (M) 33wks,96.2,71.9,14.6,7.83,1.14,60.6,8.82,30.2,4.4,53.8,9.68,36.5
DO.0517,F,G11,LGDO-F-56,8/21/2012,10/9/2013,414,FCM (M) 59wks,94,80.6,19,6.26,1.19,56.3,10.7,37,7.03,36,34,30
DO.0518,F,G11,LGDO-F-56,8/20/2012,4/8/2014,596,FCM (M) 85wks,92.3,67.9,31.6,7.8,2.47,57.3,18.1,34.9,11,55.3,14.2,30.4
DO.0518,F,G11,LGDO-F-56,8/20/2012,4/10/2013,233,FCM (M) 33wks,96.1,67.8,29.5,14.8,4.37,56.7,16.7,27.7,8.17,62.4,10.9,26.7
DO.0518,F,G11,LGDO-F-56,8/20/2012,10/9/2013,415,FCM (M) 59wks,92.8,78.4,24.6,17.3,4.27,45.3,11.2,37.1,9.14,27.4,37.5,35.2
DO.0519,F,G11,LGDO-F-56,8/21/2012,4/8/2014,595,FCM (M) 85wks,95.7,75.4,42.2,17.1,7.23,60,25.3,22.7,9.57,4.15,57.1,38.8
DO.0519,F,G11,LGDO-F-56,8/21/2012,4/10/2013,232,FCM (M) 33wks,95.3,57.5,28.3,7.81,2.21,59.7,16.9,30.9,8.73,24.2,40.2,35.5
DO.0519,F,G11,LGDO-F-56,8/21/2012,10/9/2013,414,FCM (M) 59wks,93.8,81.4,24.6,19.7,4.85,48.8,12,31,7.6,6.74,58.8,34.5
DO.0520,F,G11,LGDO-F-56,8/22/2012,4/8/2014,594,FCM (M) 85wks,94.8,57.7,40.1,7.11,2.85,71.2,28.5,21.5,8.61,24.9,13,62.1
DO.0520,F,G11,LGDO-F-56,8/22/2012,4/10/2013,231,FCM (M) 33wks,94.2,63.2,29.5,13.5,3.96,51.8,15.3,33.1,9.75,40.1,10.4,49.5
DO.0520,F,G11,LGDO-F-56,8/22/2012,10/9/2013,413,FCM (M) 59wks,93,72.2,27.6,13.1,3.61,46.5,12.8,39.9,11,23.7,28.5,47.8
DO.0521,F,G11,LGDO-F-57,8/21/2012,4/15/2014,602,FCM (M) 85wks,90.8,64.5,23.9,7.2,1.72,40.6,9.69,52.2,12.4,1.87,53.9,44.3
DO.0521,F,G11,LGDO-F-57,8/21/2012,4/17/2013,239,FCM (M) 33wks,95.5,70.4,27.6,5.61,1.55,70.1,19.4,23.2,6.41,7.94,45.2,46.8
DO.0521,F,G11,LGDO-F-57,8/21/2012,10/17/2013,422,FCM (M) 59wks,94.8,83.8,20.5,10.5,2.15,43.8,8.98,44.9,9.21,5.33,53,41.7
DO.0522,F,G11,LGDO-F-57,8/20/2012,4/15/2014,603,FCM (M) 85wks,92.2,73.8,21.7,5.37,1.17,71.3,15.5,23.1,5.01,4.1,65.2,30.7
DO.0522,F,G11,LGDO-F-57,8/20/2012,4/17/2013,240,FCM (M) 33wks,96.2,77.7,15.1,7.55,1.14,70.8,10.7,20.9,3.16,11.1,51.8,37.1
DO.0522,F,G11,LGDO-F-57,8/20/2012,10/17/2013,423,FCM (M) 59wks,94,89.3,24.6,6.12,1.5,69.4,17.1,23.4,5.75,6.3,67.1,26.6
DO.0523,F,G11,LGDO-F-57,8/19/2012,4/15/2014,604,FCM (M) 85wks,89.1,63.3,64.1,7,4.49,46.8,30,46,29.5,9.7,34.2,56.1
DO.0523,F,G11,LGDO-F-57,8/19/2012,4/17/2013,241,FCM (M) 33wks,95.9,71.3,22.7,6.61,1.5,73.3,16.6,19.6,4.46,38.5,40.9,20.6
DO.0523,F,G11,LGDO-F-57,8/19/2012,10/17/2013,424,FCM (M) 59wks,95.1,84.8,24,19.7,4.74,50.7,12.2,28.9,6.93,10.6,57.1,32.3
DO.0524,F,G11,LGDO-F-57,8/21/2012,4/15/2014,602,FCM (M) 85wks,91.8,67.5,35.6,10.1,3.58,55.2,19.6,34.6,12.3,7.05,55,37.9
DO.0524,F,G11,LGDO-F-57,8/21/2012,4/17/2013,239,FCM (M) 33wks,97.2,66.2,35.2,13.1,4.6,62.1,21.8,24.7,8.68,42.9,24,33.1
DO.0524,F,G11,LGDO-F-57,8/21/2012,10/17/2013,422,FCM (M) 59wks,96.1,82.4,27.4,14,3.84,65.2,17.9,20.3,5.57,14.6,60.1,25.4
DO.0525,F,G11,LGDO-F-57,8/20/2012,4/15/2014,603,FCM (M) 85wks,89,54.2,38.8,6.27,2.43,57.8,22.5,35.9,13.9,3.95,63.3,32.8
DO.0525,F,G11,LGDO-F-57,8/20/2012,4/17/2013,240,FCM (M) 33wks,96.9,63.8,26.4,10.4,2.74,59.9,15.8,29.4,7.75,16.6,59.4,24
DO.0525,F,G11,LGDO-F-57,8/20/2012,10/17/2013,423,FCM (M) 59wks,93.5,77.1,21.8,10.2,2.22,46.4,10.1,43,9.37,7.12,64,28.9
DO.0526,F,G11,LGDO-F-58,8/21/2012,4/17/2013,239,FCM (M) 33wks,93.8,57,37.4,8.71,3.26,42.4,15.9,48.2,18,36.5,19,44.5
DO.0527,F,G11,LGDO-F-58,8/20/2012,4/15/2014,603,FCM (M) 85wks,92.5,73.7,21.7,6.41,1.39,35.3,7.65,58.3,12.6,21.6,31.1,47.3
DO.0527,F,G11,LGDO-F-58,8/20/2012,4/17/2013,240,FCM (M) 33wks,97.1,65.5,25.4,12.2,3.1,44,11.2,43.4,11,54.1,18.2,27.8
DO.0527,F,G11,LGDO-F-58,8/20/2012,10/17/2013,423,FCM (M) 59wks,94.6,80.2,28.5,14.4,4.12,43.1,12.3,41.9,12,21.4,43.7,34.9
DO.0528,F,G11,LGDO-F-58,8/22/2012,4/15/2014,601,FCM (M) 85wks,91.4,69.7,86,2.11,1.82,16.6,14.3,81.1,69.8,11.9,7.29,80.8
DO.0528,F,G11,LGDO-F-58,8/22/2012,4/17/2013,238,FCM (M) 33wks,96.6,70.8,36.9,7.37,2.72,35.3,13,56.9,21,29.4,7.5,63.1
DO.0528,F,G11,LGDO-F-58,8/22/2012,10/17/2013,421,FCM (M) 59wks,90.7,83,43.5,9.03,3.93,30.5,13.3,59.5,25.9,16.5,14.2,69.3
DO.0529,F,G11,LGDO-F-58,8/24/2012,4/17/2013,236,FCM (M) 33wks,96.1,68,29.5,12.1,3.57,60.6,17.9,26.9,7.94,24.3,35.9,39.9
DO.0529,F,G11,LGDO-F-58,8/24/2012,10/17/2013,419,FCM (M) 59wks,95.6,86.1,35,0.888,0.311,63,22.1,35.4,12.4,3.79,53.6,42.6
DO.0530,F,G11,LGDO-F-58,8/20/2012,4/15/2014,603,FCM (M) 85wks,91.9,66.1,26.3,16.2,4.26,49.1,12.9,34.6,9.09,13.1,28.1,58.8
DO.0530,F,G11,LGDO-F-58,8/20/2012,4/17/2013,240,FCM (M) 33wks,96.8,67.4,24.4,24.2,5.91,43.9,10.7,31.1,7.57,32.5,22.7,44.8
DO.0530,F,G11,LGDO-F-58,8/20/2012,10/17/2013,423,FCM (M) 59wks,94.2,80.1,31.7,21.7,6.9,40.3,12.8,36.8,11.7,18.1,44.9,37
DO.0531,F,G11,LGDO-F-59,8/22/2012,4/15/2014,601,FCM (M) 85wks,89.8,70.9,32.5,10.4,3.37,54,17.5,35.7,11.6,22.8,60.4,16.8
DO.0531,F,G11,LGDO-F-59,8/22/2012,4/17/2013,238,FCM (M) 33wks,96.9,71.5,24,8.44,2.03,62.8,15.1,28.6,6.86,46.7,39,14.3
DO.0531,F,G11,LGDO-F-59,8/22/2012,10/17/2013,421,FCM (M) 59wks,94.4,77,25.5,11.8,3,64.3,16.4,23.2,5.92,16.1,70.9,13
DO.0532,F,G11,LGDO-F-59,8/20/2012,4/17/2013,240,FCM (M) 33wks,97.7,77.9,24.7,4.56,1.13,74.8,18.5,20.3,5.02,10.7,54.6,34.7
DO.0533,F,G11,LGDO-F-59,8/21/2012,4/15/2014,602,FCM (M) 85wks,84.3,54.7,55,4.82,2.65,17.1,9.38,78.1,42.9,12.4,22.4,65.2
DO.0533,F,G11,LGDO-F-59,8/21/2012,4/17/2013,239,FCM (M) 33wks,95.9,60.7,27.5,7.27,2,20.9,5.76,71.3,19.6,35.1,9.81,55.1
DO.0533,F,G11,LGDO-F-59,8/21/2012,10/17/2013,422,FCM (M) 59wks,93,83.4,21.9,5.17,1.13,35,7.66,59.2,13,16.8,23.5,59.7
DO.0534,F,G11,LGDO-F-59,8/22/2012,4/15/2014,601,FCM (M) 85wks,88.6,49.1,27.6,3.56,0.984,39.7,11,56.7,15.7,2.32,51.7,45.9
DO.0534,F,G11,LGDO-F-59,8/22/2012,4/17/2013,238,FCM (M) 33wks,96.2,57.8,28.9,6.8,1.97,39.3,11.4,53.7,15.5,9.78,45.3,44.9
DO.0534,F,G11,LGDO-F-59,8/22/2012,10/17/2013,421,FCM (M) 59wks,93.1,80.8,25.1,3.57,0.897,47.6,12,48.4,12.2,3.34,53.4,43.2
DO.0535,F,G11,LGDO-F-59,8/23/2012,4/15/2014,600,FCM (M) 85wks,90.1,68.1,50.2,4.59,2.3,62.8,31.5,32.5,16.3,45.6,20.8,33.7
DO.0535,F,G11,LGDO-F-59,8/23/2012,4/17/2013,237,FCM (M) 33wks,95.7,61.2,15.4,16.6,2.57,47.6,7.34,35.5,5.48,53.7,8.61,37.7
DO.0535,F,G11,LGDO-F-59,8/23/2012,10/17/2013,420,FCM (M) 59wks,95.4,77.1,16.3,7.57,1.24,62.2,10.2,29.8,4.87,31.4,26,42.6
DO.0536,F,G11,LGDO-F-60,8/18/2012,4/15/2014,605,FCM (M) 85wks,92.3,57.4,47.7,6.63,3.16,48.1,23,45.2,21.5,9.5,34.8,55.7
DO.0536,F,G11,LGDO-F-60,8/18/2012,4/17/2013,242,FCM (M) 33wks,96.8,62.8,20.3,13.4,2.72,37,7.49,49.2,9.96,23.4,21.7,54.9
DO.0536,F,G11,LGDO-F-60,8/18/2012,10/17/2013,425,FCM (M) 59wks,93.8,76.5,25.2,12.3,3.09,39.1,9.86,48,12.1,8.54,40.2,51.3
DO.0537,F,G11,LGDO-F-60,8/23/2012,4/15/2014,600,FCM (M) 85wks,92.9,56.5,69.6,0.811,0.564,26.7,18.6,72.4,50.4,4.67,87.5,7.81
DO.0537,F,G11,LGDO-F-60,8/23/2012,4/17/2013,237,FCM (M) 33wks,96.7,66.3,34.5,9.99,3.44,65.4,22.5,24.3,8.39,46.1,26.7,27.2
DO.0537,F,G11,LGDO-F-60,8/23/2012,10/17/2013,420,FCM (M) 59wks,95,69.8,64.2,1.97,1.26,36,23.1,61.5,39.5,12.1,76.8,11.1
DO.0538,F,G11,LGDO-F-60,8/19/2012,4/15/2014,604,FCM (M) 85wks,82.7,51.2,32.1,4.29,1.38,33.2,10.7,61.9,19.9,5.49,68.5,26
DO.0538,F,G11,LGDO-F-60,8/19/2012,4/17/2013,241,FCM (M) 33wks,96,75.6,22.1,49.9,11,29.2,6.45,19.9,4.41,36.2,22.7,41.1
DO.0538,F,G11,LGDO-F-60,8/19/2012,10/17/2013,424,FCM (M) 59wks,85.7,92.8,15.9,22.6,3.59,28.2,4.49,48.4,7.69,7.4,58.9,33.7
DO.0539,F,G11,LGDO-F-60,8/20/2012,4/15/2014,603,FCM (M) 85wks,91.6,70.7,29,9.74,2.82,67.3,19.5,22.9,6.65,27.1,31.1,41.8
DO.0539,F,G11,LGDO-F-60,8/20/2012,4/17/2013,240,FCM (M) 33wks,96.6,61.4,22.3,12.4,2.76,66.5,14.9,20.8,4.65,38.3,13.7,48
DO.0539,F,G11,LGDO-F-60,8/20/2012,10/17/2013,423,FCM (M) 59wks,93,86.2,24.9,2.59,0.644,75.6,18.8,20.9,5.21,15.7,48,36.3
DO.0543,M,G11,LGDO-M-49,8/22/2012,4/1/2014,587,FCM (M) 85wks,93.8,61.4,31.2,6.97,2.17,57.8,18,35.2,11,22.5,43.5,34
DO.0543,M,G11,LGDO-M-49,8/22/2012,4/4/2013,225,FCM (M) 33wks,90.7,61.1,70.9,0.34,0.241,60,42.5,37.1,26.3,22.6,54.8,22.6
DO.0543,M,G11,LGDO-M-49,8/22/2012,10/2/2013,406,FCM (M) 59wks,94.1,75.4,41.7,2.23,0.931,69,28.8,28.6,11.9,12.7,54.9,32.4
DO.0545,M,G11,LGDO-M-49,8/24/2012,4/4/2013,223,FCM (M) 33wks,91,71.8,21.8,16.4,3.58,44.4,9.69,37,8.07,46.1,31.9,22
DO.0545,M,G11,LGDO-M-49,8/24/2012,10/2/2013,404,FCM (M) 59wks,95.9,88.1,31.6,3.75,1.18,74.3,23.5,21.7,6.85,25.5,54.6,19.9
DO.0546,M,G11,LGDO-M-50B,8/19/2012,4/1/2014,590,FCM (M) 85wks,95.3,65.6,45.3,1.84,0.835,81,36.7,17.2,7.78,14.3,49.8,35.9
DO.0546,M,G11,LGDO-M-50B,8/19/2012,4/4/2013,228,FCM (M) 33wks,90.9,59.9,14.9,11.7,1.74,36.1,5.37,51.4,7.66,31.5,22.1,46.3
DO.0546,M,G11,LGDO-M-50B,8/19/2012,10/2/2013,409,FCM (M) 59wks,95.7,73,15.2,3.47,0.527,65.5,9.94,31,4.7,26.8,49.1,24.2
DO.0547,M,G11,LGDO-M-50,8/20/2012,4/1/2014,589,FCM (M) 85wks,94.8,69.8,41.2,3.48,1.43,79.6,32.8,16.8,6.93,2.68,84.7,12.6
DO.0547,M,G11,LGDO-M-50,8/20/2012,4/4/2013,227,FCM (M) 33wks,93.6,61.1,57.9,1.49,0.862,81.8,47.4,16.1,9.35,11.2,70.9,17.9
DO.0547,M,G11,LGDO-M-50,8/20/2012,10/2/2013,408,FCM (M) 59wks,95.2,75.1,21.1,1.49,0.314,72.7,15.3,25.5,5.38,5.5,46.2,48.3
DO.0548,M,G11,LGDO-M-50,8/21/2012,4/4/2013,226,FCM (M) 33wks,92.3,78.9,65.2,2.01,1.31,81.5,53.1,16.2,10.6,17.5,74.8,7.71
DO.0548,M,G11,LGDO-M-50,8/21/2012,10/2/2013,407,FCM (M) 59wks,95.2,66.8,28.4,2.74,0.781,76.6,21.8,19.7,5.6,11,62.5,26.4
DO.0549,M,G11,LGDO-M-50,8/23/2012,4/1/2014,586,FCM (M) 85wks,93.7,71.5,18.8,9.03,1.7,27.1,5.11,63.7,12,22.4,12.9,64.7
DO.0549,M,G11,LGDO-M-50,8/23/2012,4/4/2013,224,FCM (M) 33wks,89.7,75.5,66.7,0.575,0.383,88,58.7,11.1,7.39,76.1,9.43,14.4
DO.0549,M,G11,LGDO-M-50,8/23/2012,10/2/2013,405,FCM (M) 59wks,91.9,79.3,17.7,6.42,1.13,70.1,12.4,23.2,4.1,12.5,17.2,70.2
DO.0550,M,G11,LGDO-M-50A,8/18/2012,4/1/2014,591,FCM (M) 85wks,92.3,56,32.5,3.64,1.19,59.3,19.3,36,11.7,31.9,10,58.1
DO.0550,M,G11,LGDO-M-50A,8/18/2012,4/4/2013,229,FCM (M) 33wks,94.5,65.2,23.9,5.4,1.29,61,14.6,32,7.66,35.8,10.3,53.9
DO.0550,M,G11,LGDO-M-50A,8/18/2012,10/2/2013,410,FCM (M) 59wks,95.9,74.8,21.2,4.28,0.907,57.9,12.3,37,7.85,19.1,25.2,55.6
DO.0551,M,G11,LGDO-M-51B,8/20/2012,4/1/2014,589,FCM (M) 85wks,92.4,77.6,47.4,5.76,2.73,67.9,32.2,26.1,12.4,25.9,44.5,29.6
DO.0551,M,G11,LGDO-M-51B,8/20/2012,4/4/2013,227,FCM (M) 33wks,93.1,58.1,30,6.85,2.05,52.3,15.7,39.5,11.8,67.5,6.61,25.9
DO.0551,M,G11,LGDO-M-51B,8/20/2012,10/2/2013,408,FCM (M) 59wks,95.1,83.7,18.9,10.5,1.99,48.1,9.08,41.2,7.79,39.9,26.3,33.9
DO.0552,M,G11,LGDO-M-51C,8/22/2012,4/1/2014,587,FCM (M) 85wks,95.6,79,36.1,14,5.05,46.2,16.7,39.3,14.2,1.12,73.3,25.6
DO.0552,M,G11,LGDO-M-51C,8/22/2012,4/4/2013,225,FCM (M) 33wks,84.6,72.1,45.5,14.4,6.55,63.3,28.8,20.5,9.34,8.25,73.9,17.8
DO.0552,M,G11,LGDO-M-51C,8/22/2012,10/2/2013,406,FCM (M) 59wks,94.4,84.3,17.9,23.7,4.23,42.7,7.63,31,5.54,5.32,62.5,32.1
DO.0553,M,G11,LGDO-M-51,8/23/2012,4/1/2014,586,FCM (M) 85wks,95.3,66.5,17,11.7,1.99,48.4,8.23,39.8,6.78,10.9,41.6,47.4
DO.0553,M,G11,LGDO-M-51,8/23/2012,4/4/2013,224,FCM (M) 33wks,91.1,72.1,42.2,2.01,0.847,72.7,30.7,24.7,10.4,21.4,49.3,29.2
DO.0553,M,G11,LGDO-M-51,8/23/2012,10/2/2013,405,FCM (M) 59wks,93.8,78.2,17.6,1.87,0.329,21.6,3.8,76.4,13.4,11.2,45.5,43.3
DO.0555,M,G11,LGDO-M-51A,8/20/2012,4/1/2014,589,FCM (M) 85wks,96.9,61.7,35.4,10.7,3.78,62.1,22,27.1,9.6,50,30.3,19.7
DO.0555,M,G11,LGDO-M-51A,8/20/2012,4/4/2013,227,FCM (M) 33wks,94.8,70.2,33.3,23.9,7.95,49.3,16.4,25.9,8.64,61.6,15.5,23
DO.0555,M,G11,LGDO-M-51A,8/20/2012,10/2/2013,408,FCM (M) 59wks,94.7,74.6,22.9,13.8,3.15,55.9,12.8,30.1,6.89,33.6,42.1,24.3
DO.0556,M,G11,LGDO-M-52,8/18/2012,4/1/2014,591,FCM (M) 85wks,91.2,41.8,17.8,20.9,3.72,52.6,9.34,26.4,4.68,44,15.9,40
DO.0556,M,G11,LGDO-M-52,8/18/2012,4/4/2013,229,FCM (M) 33wks,93,60.5,34.4,8.4,2.89,66.4,22.8,24.3,8.37,61.4,6.83,31.8
DO.0556,M,G11,LGDO-M-52,8/18/2012,10/2/2013,410,FCM (M) 59wks,91.2,73.1,10.7,14.5,1.54,59.9,6.39,25.2,2.69,41.6,27,31.4
DO.0557,M,G11,LGDO-M-52,8/21/2012,4/1/2014,588,FCM (M) 85wks,97,30.2,22.4,8.77,1.96,45.9,10.3,45.2,10.1,26.7,16.5,56.8
DO.0557,M,G11,LGDO-M-52,8/21/2012,4/4/2013,226,FCM (M) 33wks,93.7,64.9,38.1,10,3.81,61.4,23.4,27.5,10.5,50.6,13.6,35.8
DO.0557,M,G11,LGDO-M-52,8/21/2012,10/2/2013,407,FCM (M) 59wks,93.5,74.6,28.2,7.85,2.21,68.3,19.2,23.6,6.64,18.6,29.6,51.9
DO.0558,M,G11,LGDO-M-52,8/21/2012,4/1/2014,588,FCM (M) 85wks,97.1,75.1,22.3,12.2,2.73,59.8,13.3,27.9,6.21,19.9,33,47.1
DO.0558,M,G11,LGDO-M-52,8/21/2012,4/4/2013,226,FCM (M) 33wks,92.3,66.9,34.6,5.55,1.92,78.8,27.3,15.1,5.24,36.9,22.7,40.4
DO.0558,M,G11,LGDO-M-52,8/21/2012,10/2/2013,407,FCM (M) 59wks,93.7,84,17.5,11.6,2.03,62,10.9,26.2,4.59,16.9,47,36.1
DO.0559,M,G11,LGDO-M-52A,8/23/2012,4/1/2014,586,FCM (M) 85wks,94.8,59.1,18.8,6.13,1.15,44.2,8.3,49.7,9.34,21.7,27,51.3
DO.0559,M,G11,LGDO-M-52A,8/23/2012,4/4/2013,224,FCM (M) 33wks,93.1,66.8,15.6,9.79,1.53,70.1,11,18.8,2.93,41.4,18.6,40.1
DO.0559,M,G11,LGDO-M-52A,8/23/2012,10/2/2013,405,FCM (M) 59wks,95.9,78.1,21.3,6.45,1.38,57.5,12.3,35.4,7.54,15.9,28.6,55.5
DO.0560,M,G11,LGDO-M-52,8/21/2012,4/1/2014,588,FCM (M) 85wks,94.7,70.7,46.3,12.9,5.98,60.4,28,26.7,12.4,8.78,58.3,32.9
DO.0560,M,G11,LGDO-M-52,8/21/2012,4/4/2013,226,FCM (M) 33wks,91.8,55.3,33.4,9.07,3.03,51.1,17.1,38.8,13,69.4,14.2,16.4
DO.0560,M,G11,LGDO-M-52,8/21/2012,10/2/2013,407,FCM (M) 59wks,93.8,68.6,12.5,10.1,1.25,62.3,7.77,27.4,3.42,28.4,50.4,21.2
DO.0561,M,G11,LGDO-M-53,8/24/2012,4/8/2014,592,FCM (M) 85wks,94.5,68.6,27.3,5.86,1.6,67.2,18.3,26.9,7.34,44.2,15.4,40.4
DO.0561,M,G11,LGDO-M-53,8/24/2012,4/10/2013,229,FCM (M) 33wks,95.1,65.8,25.7,3.41,0.876,79,20.3,17.2,4.42,73.8,7.28,18.9
DO.0561,M,G11,LGDO-M-53,8/24/2012,10/9/2013,411,FCM (M) 59wks,93.4,78.9,27,8.09,2.18,67.1,18.1,24.6,6.63,31.7,44.7,23.6
DO.0562,M,G11,LGDO-M-53,8/22/2012,4/8/2014,594,FCM (M) 85wks,95.5,75.5,9.14,6.52,0.596,67.8,6.2,25.6,2.34,20.4,43.9,35.7
DO.0562,M,G11,LGDO-M-53,8/22/2012,4/10/2013,231,FCM (M) 33wks,96.2,75.7,23.3,2.92,0.68,65.3,15.2,31.6,7.35,59.9,25.2,14.8
DO.0562,M,G11,LGDO-M-53,8/22/2012,10/9/2013,413,FCM (M) 59wks,95,87.5,10.2,6.59,0.673,69.6,7.1,23.8,2.43,14.5,52.7,32.8
DO.0563,M,G11,LGDO-M-53,8/20/2012,4/8/2014,596,FCM (M) 85wks,95.8,71.9,50.1,17.7,8.89,68.8,34.5,13.4,6.69,10.8,72,17.2
DO.0563,M,G11,LGDO-M-53,8/20/2012,4/10/2013,233,FCM (M) 33wks,95.9,76.6,31.6,16.5,5.22,62.1,19.7,20.6,6.53,60.1,25,14.9
DO.0563,M,G11,LGDO-M-53,8/20/2012,10/9/2013,415,FCM (M) 59wks,92.8,82.8,33.8,15.4,5.22,65.3,22.1,18.9,6.4,7.26,76.5,16.2
DO.0564,M,G11,LGDO-M-53,8/21/2012,4/8/2014,595,FCM (M) 85wks,96.1,70.1,44.9,8.29,3.72,49.7,22.3,41.9,18.8,63.1,19.9,17
DO.0564,M,G11,LGDO-M-53,8/21/2012,4/10/2013,232,FCM (M) 33wks,95.8,67.7,45,1.94,0.876,57.5,25.9,40.3,18.1,91.1,3.7,5.23
DO.0564,M,G11,LGDO-M-53,8/21/2012,10/9/2013,414,FCM (M) 59wks,93.1,82.3,30.5,4.33,1.32,67.4,20.6,28,8.54,29.9,46.1,24
DO.0565,M,G11,LGDO-M-53,8/21/2012,4/10/2013,232,FCM (M) 33wks,96.8,74.6,52.2,3.47,1.81,76.5,40,19,9.94,16,61.8,22.2
DO.0565,M,G11,LGDO-M-53,8/21/2012,10/9/2013,414,FCM (M) 59wks,93.5,77.4,66.5,0.705,0.469,82.9,55.1,16,10.6,4,64.1,31.9
DO.0566,M,G11,LGDO-M-54,8/20/2012,4/8/2014,596,FCM (M) 85wks,89.6,64.6,56.8,3.21,1.82,53.1,30.1,43.6,24.7,55.1,18.7,26.2
DO.0566,M,G11,LGDO-M-54,8/20/2012,4/10/2013,233,FCM (M) 33wks,95.6,75.3,54.6,3.83,2.09,69,37.7,26.7,14.6,55.3,18.7,26
DO.0566,M,G11,LGDO-M-54,8/20/2012,10/9/2013,415,FCM (M) 59wks,89.8,85.1,34.5,4.41,1.52,59,20.4,36.3,12.5,11.6,56.5,32
DO.0567,M,G11,LGDO-M-54,8/23/2012,4/8/2014,593,FCM (M) 85wks,94.9,70.6,37.2,2.8,1.04,64.5,24,32.4,12,67.7,8.36,24
DO.0567,M,G11,LGDO-M-54,8/23/2012,4/10/2013,230,FCM (M) 33wks,93.9,63.6,54.5,2.64,1.44,80.4,43.8,16.5,8.98,61.9,6.58,31.5
