JCMS.Mouse.ID,SC.Number,Strain,DOB,Sex,Generation,From.Cage,Date.of.wean,JCMS.Pen..,cage.,Ear.Notch,Coat.Color,Chip.ID,Death.date,Death.type,Notes,Age..mth.,Age.of.VP,Date.of.VP,BW,Tail.Length,Urine.28wks,Bld6..29wk,Bld2.31.wk,bld7.33wks,Urine.54wk,Bld6.55wk,bld2.57wk,Bld7.59wk,Urine.80wk,Bld6.81.wk,Bld2.83wks,Bld7.85.wks,X104wk.BW.Date,X104wk.BW,X130wk.BW.Date,X130wk.BW,X26.Mo.PP.Paper,X156.wek.BW.date,X156wk.BW,X30.Mo.PP.paper,COMMENTS,survival
DO.0438,12488,J:DO,5/17/2012,M,G10,18,6/5/2012,89,LGDO-M-40,2R1L,Agouti,00071B68A1,3/18/2014,F.D. (Y),,22.33,,,NA,NA,11/19/2012,12/6/2012,12/20/2012,1/3/2013,5/30/2013,6/6/2013,6/20/2013,7/4/2013,11/18/2013,12/5/2013,12/19/2013,1/2/2014,5/15/2014,NA,11/13/2014,NA,,5/14/2015,NA,,,670
DO.0439,12489,J:DO,5/13/2012,M,G10,19,6/5/2012,89,LGDO-M-40,3R,Agouti,00071B7A42,10/8/2013,F.D. (Y),,17.1,,,NA,NA,11/19/2012,12/2/2012,12/16/2012,12/30/2012,5/26/2013,6/2/2013,6/16/2013,6/30/2013,11/18/2013,12/1/2013,12/15/2013,12/29/2013,5/11/2014,NA,11/9/2014,NA,,5/10/2015,NA,,,513
DO.0440,12490,J:DO,5/15/2012,M,G10,20,6/5/2012,89,LGDO-M-40,3L,Agouti HB,00071B8BB6,5/27/2014,F.D.,,24.73,,,NA,NA,11/19/2012,12/4/2012,12/18/2012,1/1/2013,5/28/2013,6/4/2013,6/18/2013,7/2/2013,11/18/2013,12/3/2013,12/17/2013,12/31/2013,5/13/2014,47.32,11/11/2014,NA,,5/12/2015,NA,,,742
DO.0441,12491,J:DO,5/14/2012,M,G10,164,6/5/2012,90,LGDO-M-41,N,Agouti,00071B57A3,11/3/2014,F.D.,,30.1,,,NA,NA,11/26/2012,12/3/2012,12/17/2012,12/31/2012,5/27/2013,6/3/2013,6/17/2013,7/1/2013,11/25/2013,12/2/2013,12/16/2013,12/30/2013,5/12/2014,32.32,11/10/2014,NA,,5/11/2015,NA,,,903
DO.0442,12492,J:DO,5/16/2012,M,G10,162,6/5/2012,90,LGDO-M-41,R,Agouti,00071B6E2C,1/2/2015,FD,,32.03,,,NA,NA,11/26/2012,12/5/2012,12/19/2012,1/2/2013,9/9/2013,6/5/2013,6/19/2013,7/3/2013,11/27/2013,12/4/2013,12/18/2013,1/1/2014,5/14/2014,NA,11/12/2014,36.01,7/9/2014,5/13/2015,NA,10/29/2014,,961
DO.0443,12493,J:DO,5/13/2012,M,G10,161,6/5/2012,564,LGDO-M-41B,L,Black,00071B47CD,5/27/2014,F.D. (Y),,24.8,,,NA,NA,11/26/2012,12/2/2012,12/16/2012,12/30/2012,5/26/2013,6/2/2013,6/16/2013,6/30/2013,11/25/2013,12/1/2013,12/15/2013,12/29/2013,5/11/2014,39.69,11/9/2014,NA,,5/10/2015,NA,,,744
DO.0444,12494,J:DO,5/11/2012,M,G10,160,6/5/2012,564,LGDO-M-41A,B,Agouti,00071B7F20,6/6/2016,,,-1368,,,NA,NA,11/26/2012,11/30/2012,12/14/2012,12/28/2012,9/9/2013,5/31/2013,6/14/2013,6/28/2013,11/22/2013,11/29/2013,12/13/2013,12/27/2013,5/9/2014,NA,11/7/2014,NA,7/4/2014,5/8/2015,NA,10/24/2014,,1487+
DO.0445,12495,J:DO,5/10/2012,M,G10,159,6/5/2012,90,LGDO-M-41,2R,Agouti,00071B5F91,7/7/2014,F.D. (Y),,26.27,,,NA,NA,11/26/2012,11/29/2012,12/13/2012,12/27/2012,5/23/2013,5/30/2013,6/13/2013,6/27/2013,11/25/2013,11/28/2013,12/12/2013,12/26/2013,5/8/2014,37.13,11/6/2014,NA,,5/7/2015,NA,,,788
DO.0446,12496,J:DO,5/14/2012,M,G10,158,6/5/2012,91,LGDO-M-42,2L,WB Agouti,00071B869B,9/15/2014,F.D.(Y),,28.47,,,NA,NA,11/26/2012,12/3/2012,12/17/2012,12/31/2012,5/27/2013,6/3/2013,6/17/2013,7/1/2013,11/25/2013,12/2/2013,12/16/2013,12/30/2013,5/12/2014,46.68,11/10/2014,NA,,5/11/2015,NA,,,854
DO.0447,12497,J:DO,5/13/2012,M,G10,157,6/5/2012,91,LGDO-M-42,1R2L,Agouti,00071BA0ED,2/24/2014,F.D. (Y),,21.73,,,NA,NA,11/26/2012,12/2/2012,12/16/2012,12/30/2012,5/26/2013,6/2/2013,6/16/2013,6/30/2013,11/25/2013,12/1/2013,12/15/2013,12/29/2013,5/11/2014,NA,11/9/2014,NA,,5/10/2015,NA,,,652
DO.0448,12498,J:DO,5/17/2012,M,G10,156,6/5/2012,91,LGDO-M-42,2R1L,Agouti,00071B7DCB,4/13/2015,F.D.,,35.37,,,NA,NA,11/26/2012,12/6/2012,12/20/2012,1/3/2013,9/9/2013,6/6/2013,6/20/2013,7/4/2013,11/28/2013,12/5/2013,12/19/2013,1/2/2014,5/15/2014,NA,11/13/2014,33.83,7/10/2014,5/14/2015,NA,10/30/2014,,1061
DO.0449,12499,J:DO,5/14/2012,M,G10,154,6/5/2012,91,LGDO-M-42,3R,Agouti,00071B6393,8/4/2014,F.D. (Y),,27.07,derm 11.12.2013,,NA,NA,11/26/2012,12/3/2012,12/17/2012,12/31/2012,5/27/2013,6/3/2013,6/17/2013,7/1/2013,11/25/2013,12/2/2013,12/16/2013,12/30/2013,5/12/2014,25.01,11/10/2014,NA,,5/11/2015,NA,,,812
DO.0450,12500,J:DO,5/14/2012,M,G10,155,6/5/2012,91,LGDO-M-42,3L,Black,00071B45DC,1/24/2014,F.D. (Y),,20.67,,,NA,NA,11/26/2012,12/3/2012,12/17/2012,12/31/2012,5/27/2013,6/3/2013,6/17/2013,7/1/2013,11/25/2013,12/2/2013,12/16/2013,12/30/2013,5/12/2014,NA,11/10/2014,NA,,5/11/2015,NA,,,620
DO.0451,12501,J:DO,5/15/2012,M,G10,80,6/5/2012,92,LGDO-M-43,N,Black,00071B1923,9/2/2014,F.D.,,28,,,NA,NA,11/26/2012,12/4/2012,12/18/2012,1/1/2013,9/9/2013,6/4/2013,6/18/2013,7/2/2013,11/26/2013,12/3/2013,12/17/2013,12/31/2013,5/13/2014,NA,11/11/2014,NA,7/8/2014,5/12/2015,NA,10/28/2014,,840
DO.0452,12502,J:DO,5/15/2012,M,G10,81,6/5/2012,464,LGDO-M-43A,R,WB Agouti,00071B87C8,8/18/2014,F.D.(Y),,27.5,,,NA,NA,11/26/2012,12/4/2012,12/18/2012,1/1/2013,5/28/2013,6/4/2013,6/18/2013,7/2/2013,11/25/2013,12/3/2013,12/17/2013,12/31/2013,5/13/2014,41.33,11/11/2014,NA,,5/12/2015,NA,,,825
DO.0453,12503,J:DO,5/18/2012,M,G10,82,6/5/2012,92,LGDO-M-43,L,Agouti,00071B56F7,4/15/2015,F.D.,,35.4,,,NA,NA,11/26/2012,12/7/2012,12/21/2012,1/4/2013,9/9/2013,6/7/2013,6/21/2013,7/5/2013,11/29/2013,12/6/2013,12/20/2013,1/3/2014,5/16/2014,NA,11/14/2014,37.46,7/11/2014,5/15/2015,NA,10/31/2014,,1062
DO.0454,12504,J:DO,5/15/2012,M,G10,84,6/5/2012,92,LGDO-M-43,B,Agouti,00071B9BF4,3/27/2014,F.D. (Y),,22.7,,,NA,NA,11/26/2012,12/4/2012,12/18/2012,1/1/2013,5/28/2013,6/4/2013,6/18/2013,7/2/2013,11/25/2013,12/3/2013,12/17/2013,12/31/2013,5/13/2014,NA,11/11/2014,NA,,5/12/2015,NA,,,681
DO.0455,12505,J:DO,5/15/2012,M,G10,85,6/5/2012,92,LGDO-M-43,2R,Albino,00071BABAD,7/7/2014,F.D. (Y),,26.1,,,NA,NA,11/26/2012,12/4/2012,12/18/2012,1/1/2013,5/28/2013,6/4/2013,6/18/2013,7/2/2013,11/25/2013,12/3/2013,12/17/2013,12/31/2013,5/13/2014,43.73,11/11/2014,NA,,5/12/2015,NA,,,783
DO.0456,12506,J:DO,5/16/2012,M,G10,86,6/5/2012,93,LGDO-M-44,2L,Agouti,00071B90CA,12/8/2014,ES,,31.2,,,NA,NA,11/26/2012,12/5/2012,12/19/2012,1/2/2013,9/9/2013,6/5/2013,6/19/2013,7/3/2013,11/27/2013,12/4/2013,12/18/2013,1/1/2014,5/14/2014,NA,11/12/2014,38.5,7/9/2014,5/13/2015,NA,10/29/2014,,936
DO.0457,12507,J:DO,5/15/2012,M,G10,87,6/5/2012,93,LGDO-M-44B,1R2L,Albino,00071B5584,8/9/2013,F.D. (Y),,15.03,,,NA,NA,11/26/2012,12/4/2012,12/18/2012,1/1/2013,5/28/2013,6/4/2013,6/18/2013,7/2/2013,11/25/2013,12/3/2013,12/17/2013,12/31/2013,5/13/2014,NA,11/11/2014,NA,,5/12/2015,NA,,,451
DO.0458,12508,J:DO,5/13/2012,M,G10,88,6/5/2012,93,LGDO-M-44B,2R1L,Agouti,00071B6AE2,7/15/2013,F.D. (Y),,14.27,,,NA,NA,11/26/2012,12/2/2012,12/16/2012,12/30/2012,5/26/2013,6/2/2013,6/16/2013,6/30/2013,11/25/2013,12/1/2013,12/15/2013,12/29/2013,5/11/2014,NA,11/9/2014,NA,,5/10/2015,NA,,,428
DO.0459,12509,J:DO,5/15/2012,M,G10,90,6/5/2012,93,LGDO-M-44A,3R,Agouti,00071B9D4E,12/8/2014,FD,,,,,NA,NA,11/26/2012,12/4/2012,1/23/2012,2/6/2012,7/2/2012,6/4/2013,6/18/2013,7/2/2013,12/31/2012,12/3/2013,12/17/2013,12/31/2013,5/13/2014,37.41,11/11/2014,40.44,,5/12/2015,NA,,,937
DO.0460,12510,J:DO,5/15/2012,M,G10,91,6/5/2012,93,LGDO-M-44,3L,Agouti,00071B8E85,5/5/2014,F.D. (Y),,24,,,NA,NA,11/26/2012,12/4/2012,12/18/2012,1/1/2013,5/28/2013,6/4/2013,6/18/2013,7/2/2013,11/25/2013,12/3/2013,12/17/2013,12/31/2013,5/13/2014,NA,11/11/2014,NA,,5/12/2015,NA,,,720
DO.0461,12511,J:DO,5/15/2012,M,G10,92,6/5/2012,122,LGDO-M-45A,N,Albino,00071B6F36,7/10/2014,F.D. (Y),,26.2,,,NA,NA,12/3/2012,12/4/2012,12/18/2012,1/1/2013,5/28/2013,6/4/2013,6/18/2013,7/2/2013,12/2/2013,12/3/2013,12/17/2013,12/31/2013,5/13/2014,28.36,11/11/2014,NA,,5/12/2015,NA,,,786
DO.0462,12512,J:DO,5/14/2012,M,G10,93,6/5/2012,94,LGDO-M-45A,R,Agouti,00071B8C8A,12/10/2012,F.D. (Y),,7,,,NA,NA,12/3/2012,12/3/2012,12/17/2012,12/31/2012,5/27/2013,6/3/2013,6/17/2013,7/1/2013,12/2/2013,12/2/2013,12/16/2013,12/30/2013,5/12/2014,NA,11/10/2014,NA,,5/11/2015,NA,,,210
DO.0463,12513,J:DO,5/15/2012,M,G10,94,6/5/2012,94,LGDO-M-45,L,Black,00071B7E9C,8/27/2012,F.D. (Y),,3.47,,,NA,NA,12/3/2012,12/4/2012,12/18/2012,1/1/2013,5/28/2013,6/4/2013,6/18/2013,7/2/2013,12/2/2013,12/3/2013,12/17/2013,12/31/2013,5/13/2014,NA,11/11/2014,NA,,5/12/2015,NA,,,104
DO.0464,12514,J:DO,5/15/2012,M,G10,95,6/5/2012,94,LGDO-M-45,B,Albino,00071B5E0B,12/7/2012,F.D. (Y),,6.87,,,NA,NA,12/3/2012,12/4/2012,12/18/2012,1/1/2013,5/28/2013,6/4/2013,6/18/2013,7/2/2013,12/2/2013,12/3/2013,12/17/2013,12/31/2013,5/13/2014,NA,11/11/2014,NA,,5/12/2015,NA,,,206
DO.0465,12515,J:DO,5/13/2012,M,G10,96,6/5/2012,94,LGDO-M-45,2R,Black,00071BA1D6,8/6/2013,F.D. (Y),,15,,,NA,NA,12/3/2012,12/2/2012,12/16/2012,12/30/2012,5/26/2013,6/2/2013,6/16/2013,6/30/2013,12/2/2013,12/1/2013,12/15/2013,12/29/2013,5/11/2014,NA,11/9/2014,NA,,5/10/2015,NA,,,450
DO.0466,12516,J:DO,5/15/2012,M,G10,97,6/5/2012,95,LGDO-M-46,2L,Agouti HB,00071B5983,2/23/2015,FD,,33.8,,,NA,NA,12/3/2012,12/4/2012,1/23/2012,2/6/2012,7/2/2012,6/4/2013,6/18/2013,7/2/2013,12/31/2012,12/3/2013,12/17/2013,12/31/2013,5/13/2014,26.84,11/11/2014,35.06,,5/12/2015,NA,,,1014
DO.0467,12517,J:DO,5/15/2012,M,G10,98,6/5/2012,95,LGDO-M-46,1R2L,Agouti,00071B50BD,4/22/2014,F.D. (Y),,23.57,,,NA,NA,12/3/2012,12/4/2012,12/18/2012,1/1/2013,5/28/2013,6/4/2013,6/18/2013,7/2/2013,12/2/2013,12/3/2013,12/17/2013,12/31/2013,5/13/2014,NA,11/11/2014,NA,,5/12/2015,NA,,,707
DO.0468,12518,J:DO,5/14/2012,M,G10,100,6/5/2012,95,LGDO-M-46,2R1L,Agouti,00071BA7A7,8/3/2012,F.D. (Y),,2.7,,,NA,NA,12/3/2012,12/3/2012,12/17/2012,12/31/2012,5/27/2013,6/3/2013,6/17/2013,7/1/2013,12/2/2013,12/2/2013,12/16/2013,12/30/2013,5/12/2014,NA,11/10/2014,NA,,5/11/2015,NA,,,81
DO.0469,12519,J:DO,5/15/2012,M,G10,101,6/5/2012,95,LGDO-M-46,3R,WB Agouti,00071B7A55,1/25/2015,FD,,32.83,,,NA,NA,12/3/2012,12/4/2012,6/4/2012,6/18/2012,10/29/2012,6/4/2013,6/18/2013,7/2/2013,4/29/2013,12/3/2013,12/17/2013,12/31/2013,5/13/2014,38.19,11/11/2014,35.55,,5/12/2015,NA,,,985
DO.0470,12520,J:DO,5/15/2012,M,G10,103,6/5/2012,123,LGDO-M-46A,3L,Agouti,00071B82BC,3/11/2014,F.D. (Y),,22.17,,,NA,NA,12/3/2012,12/4/2012,12/18/2012,1/1/2013,5/28/2013,6/4/2013,6/18/2013,7/2/2013,12/2/2013,12/3/2013,12/17/2013,12/31/2013,5/13/2014,NA,11/11/2014,NA,,5/12/2015,NA,,,665
DO.0471,12521,J:DO,5/14/2012,M,G10,153,6/5/2012,96,LGDO-M-47C,N,Albino,00071B3FD4,12/21/2014,FD,,31.7,,,NA,NA,12/3/2012,12/3/2012,6/18/2012,7/2/2012,10/29/2012,6/3/2013,6/17/2013,7/1/2013,4/29/2013,12/2/2013,12/16/2013,12/30/2013,5/12/2014,30.96,11/10/2014,28.41,,5/11/2015,NA,,,951
DO.0472,12522,J:DO,5/17/2012,M,G10,151,6/5/2012,96,LGDO-M-47B,R,Agouti,00071B775E,10/5/2015,FD,,41.2,,,NA,NA,12/3/2012,12/6/2012,5/28/2012,6/11/2012,10/29/2012,6/6/2013,6/20/2013,7/4/2013,4/29/2013,12/5/2013,12/19/2013,1/2/2014,5/15/2014,39.67,11/13/2014,42.8,,5/14/2015,NA,,,1236
DO.0473,12523,J:DO,5/15/2012,M,G10,150,6/5/2012,96,LGDO-M-47,L,Agouti,00071B743C,2/23/2015,FD,,33.8,,,NA,NA,12/3/2012,12/4/2012,6/18/2012,7/2/2012,10/29/2012,6/4/2013,6/18/2013,7/2/2013,4/29/2013,12/3/2013,12/17/2013,12/31/2013,5/13/2014,42.68,11/11/2014,20.4,,5/12/2015,NA,,,1014
DO.0474,12524,J:DO,5/16/2012,M,G10,149,6/5/2012,96,LGDO-M-47A,B,Agouti,00071B6713,4/28/2015,F.D.,,35.9,,,NA,NA,12/3/2012,12/5/2012,6/4/2012,6/18/2012,11/12/2012,6/5/2013,6/19/2013,7/3/2013,5/13/2013,12/4/2013,12/18/2013,1/1/2014,5/14/2014,37.26,11/12/2014,26.52,,5/13/2015,NA,,,1077
DO.0475,12525,J:DO,5/14/2012,M,G10,147,6/5/2012,96,LGDO-M-47,2R,Agouti,00071B8DE2,5/15/2014,MSG,,24.37,,,NA,NA,12/3/2012,12/3/2012,12/17/2012,12/31/2012,5/27/2013,6/3/2013,6/17/2013,7/1/2013,12/2/2013,12/2/2013,12/16/2013,12/30/2013,5/12/2014,NA,11/10/2014,NA,,5/11/2015,NA,,,731
DO.0476,12526,J:DO,5/18/2012,M,G10,146,6/5/2012,97,LGDO-M-48,2L,WB Agouti,000719C02C,10/19/2015,FD,,41.63,,,NA,NA,12/3/2012,12/7/2012,6/18/2012,7/2/2012,11/12/2012,6/7/2013,6/21/2013,7/5/2013,5/13/2013,12/6/2013,12/20/2013,1/3/2014,5/16/2014,47.4,11/14/2014,37.76,,5/15/2015,NA,,,1249
DO.0477,12527,J:DO,5/17/2012,M,G10,145,6/5/2012,97,LGDO-M-48B,1R2L,Agouti,00071B601A,7/14/2014,F.D. (Y),,26.27,,,NA,NA,12/3/2012,12/6/2012,12/20/2012,1/3/2013,5/30/2013,6/6/2013,6/20/2013,7/4/2013,12/2/2013,12/5/2013,12/19/2013,1/2/2014,5/15/2014,28.73,11/13/2014,NA,,5/14/2015,NA,,,788
DO.0478,12528,J:DO,5/14/2012,M,G10,144,6/5/2012,97,LGDO-M-48,2R1L,Black,00071B8EA2,1/11/2013,E.S. (Y),,8.07,,,NA,NA,12/3/2012,12/3/2012,12/17/2012,12/31/2012,5/27/2013,6/3/2013,6/17/2013,7/1/2013,12/2/2013,12/2/2013,12/16/2013,12/30/2013,5/12/2014,NA,11/10/2014,NA,,5/11/2015,NA,,,242
DO.0479,12529,J:DO,5/13/2012,M,G10,142,6/5/2012,97,LGDO-M-48,3R,Black,00071B475A,12/10/2012,F.D. (Y),,7.03,,,NA,NA,12/3/2012,12/2/2012,12/16/2012,12/30/2012,5/26/2013,6/2/2013,6/16/2013,6/30/2013,12/2/2013,12/1/2013,12/15/2013,12/29/2013,5/11/2014,NA,11/9/2014,NA,,5/10/2015,NA,,,211
DO.0480,12530,J:DO,5/10/2012,M,G10,143,6/5/2012,124,LGDO-M-48A,3L,Agouti,00071B5B37,2/4/2016,MISS,,45.5,,,NA,NA,12/3/2012,11/29/2012,9/17/2012,10/1/2012,2/25/2013,5/30/2013,6/13/2013,6/27/2013,8/26/2013,11/28/2013,12/12/2013,12/26/2013,5/8/2014,32.67,11/6/2014,NA,,5/7/2015,NA,,,1365
DO.0481,12651,J:DO,8/19/2012,F,G11,59,9/11/2012,268,LGDO-F-49,N,Albino,00074F3EF9,12/31/2013,E.S. (Y),,16.63,29,9/17/2012,12.88,7.7,2/25/2013,3/4/2012,3/24/2013,4/7/2013,8/26/2013,9/8/2013,9/22/2013,10/6/2013,3/2/2014,3/9/2014,3/23/2014,4/6/2014,8/17/2014,NA,2/15/2015,NA,10/12/2014,8/16/2015,NA,2/1/2015,,499
DO.0482,12652,J:DO,8/21/2012,F,G11,60,9/11/2012,268,LGDO-F-49,R,Agouti,00074F6A14,2/24/2015,FD,,30.57,28,9/18/2012,16.09,6.7,2/25/2013,3/12/2013,10/1/2012,10/15/2012,2/25/2013,9/10/2013,9/24/2013,10/8/2013,8/26/2013,3/11/2014,3/25/2014,4/8/2014,8/19/2014,31.49,2/17/2015,NA,,8/18/2015,NA,,,917
DO.0483,12653,J:DO,8/20/2012,F,G11,61,9/11/2012,268,LGDO-F-49,L,Albino,00074F54FF,10/27/2014,F.D.,,26.6,29,9/18/2012,15.88,6.9,2/25/2013,3/11/2013,3/25/2013,4/8/2013,8/26/2013,9/9/2013,9/23/2013,10/7/2013,3/3/2014,3/10/2014,3/24/2014,4/7/2014,8/18/2014,33.98,2/16/2015,NA,10/13/2014,8/17/2015,NA,2/2/2015,,798
DO.0484,12654,J:DO,8/19/2012,F,G11,62,9/11/2012,268,LGDO-F-49,B,Agouti,00074F9D83,7/15/2013,F.D. (Y),,11,31,9/19/2012,16.28,7.3,2/25/2013,3/10/2013,3/24/2013,4/7/2013,8/26/2013,9/8/2013,9/22/2013,10/6/2013,3/2/2014,3/9/2014,3/23/2014,4/6/2014,8/17/2014,NA,2/15/2015,NA,10/12/2014,8/16/2015,NA,2/1/2015,,330
DO.0485,12655,J:DO,8/23/2012,F,G11,63,9/11/2012,268,LGDO-F-49,2R,Agouti,00074F5E95,11/13/2014,F.D>,,27.07,27,9/19/2012,13.71,6.5,2/25/2013,3/14/2013,3/28/2013,4/11/2013,8/26/2013,9/12/2013,9/26/2013,10/10/2013,3/6/2014,3/13/2014,3/27/2014,4/10/2014,8/21/2014,36.39,2/19/2015,NA,10/16/2014,8/20/2015,NA,2/5/2015,,812
DO.0486,12656,J:DO,8/20/2012,F,G11,64,9/11/2012,269,LGDO-F-50,2L,Agouti,00074F3A76,12/22/2013,F.D. (Y),,16.3,28,9/17/2012,14.8,7.2,2/25/2013,3/11/2013,3/25/2013,4/8/2013,8/26/2013,9/9/2013,9/23/2013,10/7/2013,3/3/2014,3/10/2014,3/24/2014,4/7/2014,8/18/2014,NA,2/16/2015,NA,10/13/2014,8/17/2015,NA,2/2/2015,,489
DO.0487,12657,J:DO,8/22/2012,F,G11,66,9/11/2012,269,LGDO-F-50,1R2L,Albino,00074F40B8,2/4/2015,MSG,,29.87,33,9/24/2012,16.01,7.8,2/25/2013,3/13/2013,10/1/2012,10/15/2012,2/25/2013,9/11/2013,9/25/2013,10/9/2013,8/26/2013,3/12/2014,3/26/2014,4/9/2014,8/20/2014,25.48,2/18/2015,NA,,8/19/2015,NA,,,896
DO.0488,12658,J:DO,8/18/2012,F,G11,67,9/11/2012,269,LGDO-F-50,2R1L,Agouti,00074F4CA5,8/8/2014,F.D. (Y),,24,,9/17/2012,15.89,6.8,2/25/2013,3/9/2013,3/23/2013,4/6/2013,8/26/2013,9/7/2013,9/21/2013,10/5/2013,3/1/2014,3/8/2014,3/22/2014,4/5/2014,8/16/2014,NA,2/14/2015,NA,10/11/2014,8/15/2015,NA,1/31/2015,,720
DO.0489,12659,J:DO,8/18/2012,F,G11,68,9/11/2012,269,LGDO-F-50,3R3L,Albino,00074F851A,2/4/2016,MISS,,42.17,,9/17/2012,17.39,8,2/25/2013,3/9/2013,9/24/2012,10/8/2012,2/25/2013,9/7/2013,9/21/2013,10/5/2013,8/26/2013,3/8/2014,3/22/2014,4/5/2014,8/16/2014,29.68,2/14/2015,NA,,8/15/2015,NA,,,1265
DO.0490,12660,J:DO,8/24/2012,F,G11,69,9/11/2012,269,LGDO-F-50,3L,Agouti,00074F4D43,5/20/2013,E.S. (Y),,8.97,,9/19/2012,17.32,7.5,2/25/2013,3/15/2013,3/29/2013,4/12/2013,8/26/2013,9/13/2013,9/27/2013,10/11/2013,3/7/2014,3/14/2014,3/28/2014,4/11/2014,8/22/2014,NA,2/20/2015,NA,10/17/2014,8/21/2015,NA,2/6/2015,,269
DO.0491,12661,J:DO,8/22/2012,F,G11,28,9/11/2012,270,LGDO-F-51,N,Agouti,00074FA60B,5/26/2015,F.D.,,33.57,,9/25/2012,18.14,7.2,2/25/2013,3/13/2013,9/17/2012,10/1/2012,2/25/2013,9/11/2013,9/25/2013,10/9/2013,8/26/2013,3/12/2014,3/26/2014,4/9/2014,8/20/2014,28.78,2/18/2015,NA,,8/19/2015,NA,,,1007
DO.0492,12662,J:DO,8/21/2012,F,G11,30,9/11/2012,270,LGDO-F-51,R,Agouti,00074F7856,3/16/2015,F.D.,,31.23,,9/17/2012,16.79,6.6,2/25/2013,3/12/2013,9/24/2012,10/8/2012,3/4/2013,9/10/2013,9/24/2013,10/8/2013,9/2/2013,3/11/2014,3/25/2014,4/8/2014,8/19/2014,25.5,2/17/2015,NA,,8/18/2015,NA,,,937
DO.0493,12663,J:DO,8/22/2012,F,G11,31,9/11/2012,270,LGDO-F-51,L,Albino,00074F5858,3/16/2015,F.D. (Y),,31.2,,9/21/2012,16.6,6.7,2/25/2013,3/13/2013,3/27/2013,4/10/2013,8/26/2013,9/11/2013,9/25/2013,10/9/2013,3/5/2014,3/12/2014,3/26/2014,4/9/2014,8/20/2014,NA,2/18/2015,NA,10/15/2014,8/19/2015,NA,2/4/2015,,936
DO.0494,12664,J:DO,8/22/2012,F,G11,32,9/11/2012,270,LGDO-F-51,B,Albino,00074F404A,6/9/2014,F.D. (Y),,21.87,,9/21/2012,18.62,7.7,2/25/2013,3/13/2013,3/27/2013,4/10/2013,8/26/2013,9/11/2013,9/25/2013,10/9/2013,3/5/2014,3/12/2014,3/26/2014,4/9/2014,8/20/2014,NA,2/18/2015,NA,10/15/2014,8/19/2015,NA,2/4/2015,,656
DO.0495,12665,J:DO,8/21/2012,F,G11,33,9/11/2012,270,LGDO-F-51,2R,Agouti,00074F51B0,6/6/2016,F.D.,,#VALUE!,,9/17/2012,13.55,7.9,2/25/2013,3/12/2013,9/17/2012,10/1/2012,3/4/2013,9/10/2013,9/24/2013,10/8/2013,9/2/2013,3/11/2014,3/25/2014,4/8/2014,8/19/2014,35.09,2/17/2015,NA,,8/18/2015,NA,,,1385+
DO.0496,12666,J:DO,8/21/2012,F,G11,36,9/11/2012,271,LGDO-F-52,2L,Black,00074F6FD8,12/22/2013,F.D. (Y),,16.27,,9/17/2012,18.08,7.7,2/25/2013,3/12/2013,3/26/2013,4/9/2013,8/26/2013,9/10/2013,9/24/2013,10/8/2013,3/4/2014,3/11/2014,3/25/2014,4/8/2014,8/19/2014,NA,2/17/2015,NA,10/14/2014,8/18/2015,NA,2/3/2015,,488
DO.0497,12667,J:DO,8/22/2012,F,G11,40,9/11/2012,271,LGDO-F-52,1R2L,Albino,00074F47F0,4/21/2015,F.D.,,32.4,,9/17/2012,12.34,7.7,2/25/2013,3/13/2013,9/24/2012,10/8/2012,3/4/2013,9/11/2013,9/25/2013,10/9/2013,9/2/2013,3/12/2014,3/26/2014,4/9/2014,8/20/2014,25.62,2/18/2015,NA,,8/19/2015,NA,,,972
DO.0498,12668,J:DO,8/19/2012,F,G11,41,9/11/2012,271,LGDO-F-52,2R1L,Agouti,00074F56FE,10/20/2014,F.D.(Y),,26.4,,9/19/2012,16.88,7,2/25/2013,3/10/2013,3/24/2013,4/7/2013,8/26/2013,9/8/2013,9/22/2013,10/6/2013,3/2/2014,3/9/2014,3/23/2014,4/6/2014,8/17/2014,28.38,2/15/2015,NA,10/12/2014,8/16/2015,NA,2/1/2015,,792
DO.0499,12669,J:DO,8/24/2012,F,G11,43,9/11/2012,271,LGDO-F-52,3R3L,Agouti,00074F46D7,7/7/2014,F.D.(Y),,22.73,,9/17/2012,12.22,7.3,2/25/2013,3/15/2013,3/29/2013,4/12/2013,8/26/2013,9/13/2013,9/27/2013,10/11/2013,3/7/2014,3/14/2014,3/28/2014,4/11/2014,8/22/2014,NA,2/20/2015,NA,10/17/2014,8/21/2015,NA,2/6/2015,,682
DO.0500,12670,J:DO,8/19/2012,F,G11,44,9/11/2012,271,LGDO-F-52,3L,Agouti,00074FA079,4/14/2014,F.D. (Y),,20.1,,9/17/2012,13.84,7,2/25/2013,3/10/2013,3/24/2013,4/7/2013,8/26/2013,9/8/2013,9/22/2013,10/6/2013,3/2/2014,3/9/2014,3/23/2014,4/6/2014,8/17/2014,NA,2/15/2015,NA,10/12/2014,8/16/2015,NA,2/1/2015,,603
DO.0501,12671,J:DO,8/22/2012,F,G11,92,9/11/2012,272,LGDO-F-53,N,Agouti,00074F7EBD,2/3/2016,MISS,,42,,9/18/2012,15.5,6.9,3/4/2013,3/13/2013,9/17/2012,10/1/2012,3/4/2013,9/11/2013,9/25/2013,10/9/2013,9/2/2013,3/12/2014,3/26/2014,4/9/2014,8/20/2014,45.28,2/18/2015,NA,,8/19/2015,NA,,,1260
