Mouse.ID,Sex,Generation,penName,DOB,Exp.Date,Age.at.Exp.Date,Test.Name,Single.Cells,Viable.Cells,All.Lymphocytes,B.Cells,B.Cells....of.viable.,CD62L..B.Cells,CD4..T.Cells,CD4..T.Cells....of.viable.,CD4..Effector.Memory.T.Cells,CD4..Central.Memory.T.Cells,CD4..Naive.T.Cells,CD4..Effect.T.Cells,CD8..T.Cells,CD8..T.Cells....of.viable.,CD8..Effector.Memory.T.Cells,CD8..Central.Memory.T.Cells,CD8..Naive.T.Cells,CD8..Effect.T.Cells,NK.Cells,NK.Cells....viable.,NKG2A.C.E..T.Cell,NKG2A.C.E.....of.viable.,NKG2A.C.E..CD4..T.Cells,NKG2A.C.E..CD8..T.Cells,NKG2A.C.E..DN.T.Cells
DO.0497,F,G11,LGDO-F-52,8/22/2012,4/1/2014,587,FCM (T-B-NK) 85wks,96.3,77.7,72.2,52.5,37.9,54.5,19.5,14.1,20.4,7.35,38.1,34.2,9.25,6.68,14.6,38.2,40.6,6.63,0.428,0.309,0.634,0.458,18.1,74.5,7.41
DO.0497,F,G11,LGDO-F-52,8/22/2012,4/4/2013,225,FCM (T-B-NK) 33wks,96.2,63.4,72.9,36.4,26.5,44.5,29.3,21.3,17.9,8.89,27.4,45.8,14.6,10.6,9.88,33.9,39.9,16.3,0.316,0.23,0.119,0.0869,11.6,62.8,25.6
DO.0497,F,G11,LGDO-F-52,8/22/2012,10/2/2013,406,FCM (T-B-NK) 59wks,97,81.4,91.5,37.6,34.4,55.6,23.4,21.4,14,7.63,46.5,31.9,13,11.9,8.85,36.6,46.2,8.37,0.264,0.242,0.333,0.304,17.9,74.2,7.95
DO.0498,F,G11,LGDO-F-52,8/19/2012,4/1/2014,590,FCM (T-B-NK) 85wks,97.1,79.5,90.7,68.1,61.8,31.6,7.03,6.38,23.2,7.05,23.9,45.9,16.8,15.3,12.8,66.9,14.3,6.05,0.765,0.694,6.67,6.05,0.856,97.7,1.47
DO.0498,F,G11,LGDO-F-52,8/19/2012,4/4/2013,228,FCM (T-B-NK) 33wks,95.4,61.9,84.8,68.1,57.8,48.9,10.2,8.61,20.2,10,19,50.8,8.37,7.1,13.1,42.6,24.2,20.1,1.02,0.869,0.17,0.144,5.63,64.8,28.2
DO.0498,F,G11,LGDO-F-52,8/19/2012,10/2/2013,409,FCM (T-B-NK) 59wks,96.6,77.2,95.4,66.5,63.4,42.5,9.24,8.82,18.4,6.85,23.9,50.8,9.5,9.07,9.03,50.7,26.9,13.4,0.641,0.612,1.45,1.38,7.41,86.2,6.4
DO.0499,F,G11,LGDO-F-52,8/24/2012,4/1/2014,585,FCM (T-B-NK) 85wks,95.6,64.9,75.1,21.2,15.9,52.3,11.8,8.88,53.4,9.83,8.25,28.5,6.14,4.61,25.8,53.2,16.7,4.32,0.452,0.339,1.28,0.959,24.1,71.2,4.72
DO.0499,F,G11,LGDO-F-52,8/24/2012,4/4/2013,223,FCM (T-B-NK) 33wks,95.5,67.7,81.3,25.1,20.4,77.5,35.9,29.2,11.8,8.48,39.7,40,18.7,15.2,7.6,51.7,27.8,12.9,0.115,0.0937,0.0576,0.0468,8.7,26.1,65.2
DO.0499,F,G11,LGDO-F-52,8/24/2012,10/2/2013,404,FCM (T-B-NK) 59wks,96.7,77.3,89,27.9,24.8,49.3,14.8,13.2,30.1,13,32.3,24.7,12.6,11.3,3.48,52.5,41.4,2.63,0.196,0.175,0.962,0.857,14.5,77,8.53
DO.0500,F,G11,LGDO-F-52,8/19/2012,4/1/2014,590,FCM (T-B-NK) 85wks,93.7,89.7,75.6,0.932,0.704,36.2,4.96,3.75,0.343,0,0.8,98.9,2.11,1.6,0.537,0,5.23,94.2,0.00567,0.00428,0.218,0.165,11.7,61,27.3
DO.0500,F,G11,LGDO-F-52,8/19/2012,4/4/2013,228,FCM (T-B-NK) 33wks,92.7,65.8,83.1,55.6,46.2,77.6,21.7,18,13.3,9.55,39.9,37.3,7.81,6.49,14.7,26.4,50.1,8.79,0.121,0.101,0.047,0.039,10.5,31.6,57.9
DO.0500,F,G11,LGDO-F-52,8/19/2012,10/2/2013,409,FCM (T-B-NK) 59wks,95,78.9,88.3,28.4,25,74.3,15.8,13.9,25.4,14.7,43.5,16.5,8.17,7.21,11,48.1,37.7,3.3,0.114,0.101,0.319,0.281,15.3,63.5,21.2
DO.0501,F,G11,LGDO-F-53,8/22/2012,4/8/2014,594,FCM (T-B-NK) 85wks,95,80.7,82.1,36.1,29.6,58.2,37.5,30.8,5.76,4.4,62.7,27.2,9.58,7.87,5.53,12.8,73.7,7.93,0.407,0.334,0.353,0.29,21,26.1,52.9
DO.0501,F,G11,LGDO-F-53,8/22/2012,4/10/2013,231,FCM (T-B-NK) 33wks,96,63.7,78.9,24.4,19.3,63.2,47.9,37.8,4.56,4.36,37.3,53.8,13.2,10.4,2.07,4.76,64.8,28.4,0.42,0.332,0.671,0.53,24.9,18.1,55.1
DO.0501,F,G11,LGDO-F-53,8/22/2012,10/9/2013,413,FCM (T-B-NK) 59wks,96.9,77.5,93,30,27.9,48.8,33.7,31.4,4.74,3.41,38.2,53.6,9.5,8.84,8.46,8.24,59.9,23.4,0.583,0.542,0.479,0.445,31.1,27.1,41.8
DO.0502,F,G11,LGDO-F-53,8/19/2012,4/8/2014,597,FCM (T-B-NK) 85wks,91.5,76.9,79.3,59.7,47.3,57.2,9.31,7.38,33.5,7.54,25.5,33.4,17.3,13.7,43.8,28.6,16.7,10.8,0.227,0.18,0.38,0.302,10.6,80.1,9.22
DO.0502,F,G11,LGDO-F-53,8/19/2012,4/10/2013,234,FCM (T-B-NK) 33wks,95.7,62.3,76,54.4,41.4,56.1,13.9,10.6,32.6,12,13.1,42.4,15.9,12.1,26.4,16.1,33.6,23.9,0.242,0.184,0.247,0.188,20,36.8,41.1
DO.0502,F,G11,LGDO-F-53,8/19/2012,10/9/2013,416,FCM (T-B-NK) 59wks,93.5,64.5,88.7,49.2,43.7,42.7,11.9,10.5,24.5,6.38,6.23,62.8,13.7,12.1,34,28.2,20,17.8,0.192,0.171,0.335,0.297,21.6,60.8,17.6
DO.0503,F,G11,LGDO-F-53,8/22/2012,4/8/2014,594,FCM (T-B-NK) 85wks,93.9,80.5,82.7,42.7,35.3,62.1,24.5,20.2,11.9,4.92,50.8,32.3,10.5,8.71,11.6,31.4,50.9,6.06,2.3,1.9,1.95,1.61,9.34,83.5,7.03
DO.0503,F,G11,LGDO-F-53,8/22/2012,4/10/2013,231,FCM (T-B-NK) 33wks,96.3,69.2,84,31.5,26.5,74.3,31,26.1,8.52,5.21,58.2,28.1,17.8,15,11.5,8.92,67.1,12.5,3.72,3.13,0.901,0.756,8.71,55.7,35.4
DO.0503,F,G11,LGDO-F-53,8/22/2012,10/9/2013,413,FCM (T-B-NK) 59wks,94,71.3,92.5,34.4,31.8,51.4,26.8,24.8,11.7,5.5,42.3,40.5,12.7,11.7,15.3,19.3,51.6,13.8,2.07,1.92,1.24,1.15,14.4,69.7,15.9
DO.0504,F,G11,LGDO-F-53,8/24/2012,4/8/2014,592,FCM (T-B-NK) 85wks,94.3,78.4,85.5,40.8,34.9,59.7,29,24.8,5.3,3.57,56.8,34.3,15.9,13.6,1.69,6.15,87.3,4.89,0.58,0.496,0.516,0.441,11.4,34.3,54.3
DO.0504,F,G11,LGDO-F-53,8/24/2012,4/10/2013,229,FCM (T-B-NK) 33wks,96.8,70,86.1,37.2,32,68.2,25.8,22.2,5.26,3.38,42.4,49,21.2,18.3,1.5,5.63,83.5,9.36,1.49,1.28,0.374,0.322,7.45,19.3,70.8
DO.0504,F,G11,LGDO-F-53,8/24/2012,10/9/2013,411,FCM (T-B-NK) 59wks,95.8,74.6,93.1,35,32.5,57.7,25.2,23.5,6.71,3.44,28.6,61.2,18,16.8,3.2,6.36,74.7,15.7,0.953,0.887,0.881,0.82,32.1,30.1,37.8
DO.0505,F,G11,LGDO-F-53,8/17/2012,4/8/2014,599,FCM (T-B-NK) 85wks,96.4,87,61.2,50.8,31.1,66.2,8.43,5.16,50.3,12.3,10.3,27.1,3.29,2.01,58.7,14.3,16.2,10.8,0.761,0.466,0.678,0.415,11.3,73.9,14.8
DO.0505,F,G11,LGDO-F-53,8/17/2012,4/10/2013,236,FCM (T-B-NK) 33wks,96.3,67.1,82.3,61.8,50.9,66.9,11.9,9.79,25.5,14.3,19.9,40.4,7.26,5.98,23.6,7.11,27.7,41.6,0.783,0.644,0.739,0.608,12.8,46.2,41
DO.0505,F,G11,LGDO-F-53,8/17/2012,10/9/2013,418,FCM (T-B-NK) 59wks,95,77.7,93,58.3,54.2,64.5,10.2,9.46,35,13.1,15.7,36.2,5.84,5.43,34.9,13.8,32.7,18.6,0.51,0.474,0.671,0.624,8.77,63,28.2
DO.0506,F,G11,LGDO-F-54,8/23/2012,4/8/2014,593,FCM (T-B-NK) 85wks,96.1,83.2,83.2,59.9,49.8,52.7,15.9,13.2,9.73,5.46,40.8,44,10.9,9.06,3.04,4.68,72.5,19.8,0.698,0.581,0.26,0.216,26.7,41,32.4
DO.0506,F,G11,LGDO-F-54,8/23/2012,4/10/2013,230,FCM (T-B-NK) 33wks,96.5,70,82.2,56.2,46.2,52,16.7,13.7,9.34,6.84,32.4,51.4,14.1,11.6,4.13,6.81,57.7,31.4,0.652,0.536,0.386,0.317,7.41,21.6,70.4
DO.0506,F,G11,LGDO-F-54,8/23/2012,10/9/2013,412,FCM (T-B-NK) 59wks,94.8,80.3,80.6,37.8,30.5,40.5,18.6,15,7.63,4.68,34,53.6,12.1,9.78,3.96,5.9,63.6,26.5,0.455,0.367,0.223,0.18,38.6,34.1,27.3
DO.0507,F,G11,LGDO-F-54,8/17/2012,4/8/2014,599,FCM (T-B-NK) 85wks,94.5,83.4,81.2,60.8,49.4,78.8,16.7,13.6,10.7,9.19,68.1,12,7.97,6.47,15.2,15.8,57.5,11.4,0.133,0.108,0.531,0.432,10.6,82.7,6.73
DO.0507,F,G11,LGDO-F-54,8/17/2012,4/10/2013,236,FCM (T-B-NK) 33wks,95.6,66.7,84.6,53.6,45.4,75.5,26.2,22.2,10.4,9.71,54.8,25.1,10.4,8.82,6.8,9.3,63.2,20.7,0.14,0.118,0.313,0.265,15.9,38.6,43.2
DO.0507,F,G11,LGDO-F-54,8/17/2012,10/9/2013,418,FCM (T-B-NK) 59wks,93.8,76.4,94.8,57.5,54.5,59.1,18.6,17.6,10.3,7.39,58.3,24,8.1,7.68,17.8,15.8,51.2,15.2,0.133,0.126,0.457,0.433,16,74.2,9.39
DO.0508,F,G11,LGDO-F-54,8/19/2012,4/10/2013,234,FCM (T-B-NK) 33wks,96.3,46.1,76.5,33.3,25.4,62.5,15.1,11.6,22.6,9.94,2.74,64.7,8.02,6.14,28.1,11.5,9.07,51.3,0.575,0.44,0.83,0.635,9.65,54.4,34.6
DO.0509,F,G11,LGDO-F-54,8/21/2012,4/10/2013,232,FCM (T-B-NK) 33wks,94.6,82.8,49.8,36,18,74.2,22.4,11.2,13.5,10.8,41.2,34.6,10,4.99,19,13.5,29.4,38.1,1.69,0.844,1.47,0.735,5.77,47.8,46.4
DO.0509,F,G11,LGDO-F-54,8/21/2012,10/9/2013,414,FCM (T-B-NK) 59wks,90.8,81,71.1,12.3,8.72,52.8,12.6,8.96,23.6,11.4,22.2,42.8,7.44,5.29,29.8,29.3,22.3,18.7,0.459,0.326,0.976,0.694,1.56,42.4,56.1
DO.0510,F,G11,LGDO-F-54,8/18/2012,4/8/2014,598,FCM (T-B-NK) 85wks,94.4,86.9,71.7,47.4,34,82.2,12,8.59,15.8,7.87,45.5,30.8,19.8,14.2,1.85,1.95,80.2,16,0.118,0.0848,0.263,0.188,14.3,62.6,23.1
DO.0510,F,G11,LGDO-F-54,8/18/2012,4/10/2013,235,FCM (T-B-NK) 33wks,94.8,77.1,81.1,42,34.1,86.5,15.1,12.3,13.2,5.61,42,39.2,19.5,15.8,3.88,2.16,65.1,28.8,0.066,0.0536,0.241,0.196,6.6,35.8,56.6
DO.0510,F,G11,LGDO-F-54,8/18/2012,10/9/2013,417,FCM (T-B-NK) 59wks,94.8,77.2,87.3,41.2,36,51.1,12.1,10.6,15.3,5.99,38.1,40.7,20.7,18.1,3.32,4.26,74.1,18.3,0.0931,0.0813,0.396,0.346,27.1,54.1,18.8
DO.0511,F,G11,LGDO-F-55,8/20/2012,4/10/2013,233,FCM (T-B-NK) 33wks,94.3,73.3,84.4,63.7,53.8,62.4,7.96,6.72,30.3,11.9,7.43,50.4,8.79,7.42,31.2,19.2,18.9,30.8,0.808,0.682,0.971,0.82,2.34,79.4,17.6
DO.0511,F,G11,LGDO-F-55,8/20/2012,10/9/2013,415,FCM (T-B-NK) 59wks,93,65.3,91.5,49.8,45.6,57.8,3.77,3.45,47.5,17.1,6.54,28.8,4.84,4.43,40.2,26.5,12.3,21,0.372,0.34,0.938,0.858,4.54,88.4,7.03
DO.0512,F,G11,LGDO-F-55,8/21/2012,4/10/2013,232,FCM (T-B-NK) 33wks,93.5,70.4,86.3,64.4,55.6,55.8,9.55,8.24,32.8,13.3,22.9,31,2.37,2.05,22.6,22.9,36.1,18.3,1.37,1.18,0.397,0.342,9.71,26.3,63.4
DO.0512,F,G11,LGDO-F-55,8/21/2012,10/9/2013,414,FCM (T-B-NK) 59wks,89.3,27.7,92.2,28.2,26,16,2.92,2.69,64,7.76,2.84,25.4,1.17,1.08,62.3,5.6,0.647,31.5,0.714,0.659,0.34,0.313,17,44.4,38.5
DO.0513,F,G11,LGDO-F-55,8/21/2012,4/8/2014,595,FCM (T-B-NK) 85wks,92.4,73.6,85,58.3,49.6,71.2,10.6,9.01,22.2,4.26,17.3,56.2,12.1,10.2,26.8,21.3,22.5,29.4,0.486,0.413,1.63,1.39,7.25,86.4,6.33
DO.0513,F,G11,LGDO-F-55,8/21/2012,4/10/2013,232,FCM (T-B-NK) 33wks,94.8,72.3,83.3,63.8,53.1,77.2,10.9,9.07,18.5,8.56,26.4,46.6,11.8,9.84,29,6.21,32.8,31.9,0.43,0.358,1.52,1.27,2.38,86.2,11.4
DO.0513,F,G11,LGDO-F-55,8/21/2012,10/9/2013,414,FCM (T-B-NK) 59wks,94.7,56.7,92.7,50,46.4,33.2,11.5,10.7,22,11.6,35.4,31,12.3,11.4,33.1,13,37.9,16,0.5,0.464,1.59,1.48,4.69,89.5,5.82
DO.0514,F,G11,LGDO-F-55,8/20/2012,4/8/2014,596,FCM (T-B-NK) 85wks,93.4,73.9,78.1,42.6,33.3,82.2,21,16.4,11.7,12,59.6,16.7,8,6.25,4.4,29.6,63.2,2.8,0.169,0.132,0.197,0.154,23.9,45.1,31
DO.0514,F,G11,LGDO-F-55,8/20/2012,4/10/2013,233,FCM (T-B-NK) 33wks,95.1,77,81.7,47.4,38.7,77.4,24.6,20.1,6.83,7.74,55.3,30.1,10.9,8.89,2.25,11.6,75.7,10.4,0.161,0.131,0.133,0.109,22.2,24.1,53.7
DO.0514,F,G11,LGDO-F-55,8/20/2012,10/9/2013,415,FCM (T-B-NK) 59wks,92.5,72.9,90.6,44.4,40.2,49.9,22.3,20.2,8.87,8.57,48.3,34.2,7.67,6.95,6.34,18.8,64,10.9,0.163,0.148,0.263,0.238,30.1,51.3,18.6
DO.0515,F,G11,LGDO-F-55,8/23/2012,4/8/2014,593,FCM (T-B-NK) 85wks,92.4,72.4,82.7,32.4,26.8,50.5,22.8,18.9,8.31,3.42,70.8,17.5,8.27,6.84,6.13,13.4,74.6,5.88,0.132,0.109,0.466,0.385,21.1,61.1,17.8
DO.0515,F,G11,LGDO-F-55,8/23/2012,4/10/2013,230,FCM (T-B-NK) 33wks,95.9,59.2,82.3,36.5,30,47.6,30.5,25.1,8.08,4.92,42.7,44.3,15.7,12.9,9.16,9.3,62.9,18.7,0.238,0.196,0.684,0.563,7.8,45.7,46.1
DO.0515,F,G11,LGDO-F-55,8/23/2012,10/9/2013,412,FCM (T-B-NK) 59wks,94.3,61.5,93.1,30.7,28.6,32.4,29.3,27.2,7.98,3.29,42,46.7,14.6,13.6,10.5,11.9,64.1,13.6,0.207,0.193,0.503,0.468,14.2,61.9,23.9
DO.0516,F,G11,LGDO-F-56,8/20/2012,4/8/2014,596,FCM (T-B-NK) 85wks,91.6,72.6,69.4,42,29.1,61.1,17.2,11.9,10.4,0.711,0.675,88.2,13.3,9.22,13.8,10.4,6.45,69.3,0.56,0.388,1.32,0.913,9.03,72.9,18.1
DO.0516,F,G11,LGDO-F-56,8/20/2012,4/10/2013,233,FCM (T-B-NK) 33wks,96,70.5,73.1,41.5,30.3,68.3,21.5,15.8,11.4,7.62,33.1,47.9,18.5,13.5,4.31,12.7,59.1,23.9,0.719,0.526,0.497,0.363,6.63,35.9,57.5
DO.0516,F,G11,LGDO-F-56,8/20/2012,10/9/2013,415,FCM (T-B-NK) 59wks,94.6,77.4,88.5,37.8,33.5,45,17.3,15.3,11.7,3.28,39.8,45.2,15.8,14,5.45,12.3,61.5,20.8,0.433,0.383,0.548,0.485,6.3,56.3,37.4
DO.0517,F,G11,LGDO-F-56,8/21/2012,4/10/2013,232,FCM (T-B-NK) 33wks,95.6,72.2,87.8,66.6,58.5,60.9,14.8,13,13.8,15.2,35.9,35.2,4.89,4.29,10.5,27.8,48,13.7,0.762,0.669,0.469,0.412,3.43,72.6,23.2
DO.0517,F,G11,LGDO-F-56,8/21/2012,10/9/2013,414,FCM (T-B-NK) 59wks,94.2,62.5,95.6,55.5,53,34.5,3.32,3.17,39.7,16.2,16.3,27.8,5.63,5.38,18,42.8,31.1,8.07,0.558,0.534,0.158,0.151,10.5,71.1,18.4
DO.0518,F,G11,LGDO-F-56,8/20/2012,4/8/2014,596,FCM (T-B-NK) 85wks,92.2,66.3,79.2,51.1,40.5,78.2,12,9.46,16,8.36,54.3,21.4,6.31,5,2.6,8.97,80.5,7.96,1.99,1.57,0.622,0.493,9.82,19.2,71
DO.0518,F,G11,LGDO-F-56,8/20/2012,4/10/2013,233,FCM (T-B-NK) 33wks,96.3,67.3,76.4,57.9,44.2,77.2,16.7,12.8,12.2,9.73,48.7,29.4,7,5.35,3.65,7.3,67.8,21.3,1.38,1.05,0.717,0.548,10.7,16.9,71.3
DO.0518,F,G11,LGDO-F-56,8/20/2012,10/9/2013,415,FCM (T-B-NK) 59wks,92.6,61.7,89.4,46.6,41.6,61.8,10.7,9.57,12.5,6.51,47.8,33.1,5.72,5.11,4.28,10.6,70.5,14.7,1.74,1.56,0.725,0.648,13.9,15.1,71
DO.0519,F,G11,LGDO-F-56,8/21/2012,4/8/2014,595,FCM (T-B-NK) 85wks,93.4,84.6,74.6,59.1,44.1,38.4,8.2,6.12,24.6,9.74,19.8,46,8.93,6.67,21.6,15.6,42.9,19.9,0.149,0.111,0.247,0.185,26.1,53.4,20.5
DO.0519,F,G11,LGDO-F-56,8/21/2012,4/10/2013,232,FCM (T-B-NK) 33wks,95.2,57.2,80.5,50.6,40.8,58.6,14.8,11.9,23.2,8.78,6.23,61.8,10.3,8.27,23.2,20.8,28,27.9,0.176,0.142,0.245,0.197,6.06,25.3,65.7
DO.0519,F,G11,LGDO-F-56,8/21/2012,10/9/2013,414,FCM (T-B-NK) 59wks,93.3,74.2,92.4,51.6,47.7,32.6,9.27,8.57,24.1,7.9,7.39,60.6,7.55,6.98,20.4,22.6,25.1,31.9,0.154,0.142,0.152,0.14,16.9,35.2,47.9
DO.0520,F,G11,LGDO-F-56,8/22/2012,4/8/2014,594,FCM (T-B-NK) 85wks,89.5,70.7,67.7,35.2,23.8,60.6,16.1,10.9,32.1,7.28,7.26,53.3,13.9,9.41,38.2,25.8,17.5,18.5,0.105,0.0708,0.507,0.343,24.5,70.3,5.16
DO.0520,F,G11,LGDO-F-56,8/22/2012,4/10/2013,231,FCM (T-B-NK) 33wks,94.6,61,77.6,50.8,39.4,81.4,19.2,14.9,23,7.69,4.94,64.3,6.04,4.69,13.4,12.2,40.2,34.2,0.113,0.0874,0.261,0.203,21.6,36.3,42.2
DO.0520,F,G11,LGDO-F-56,8/22/2012,10/9/2013,413,FCM (T-B-NK) 59wks,92.9,60.1,88.5,41.7,37,70.5,15.4,13.6,20,6.23,4.29,69.4,5.56,4.92,13.9,16.9,24.2,44.9,0.153,0.135,0.287,0.254,26.2,62.7,11.1
DO.0521,F,G11,LGDO-F-57,8/21/2012,4/15/2014,602,FCM (T-B-NK) 85wks,96.3,64.8,94.8,49.3,46.8,37.6,10,9.49,26.9,9.08,27.9,36.1,10.5,9.94,13.1,48.9,27.4,10.6,0.222,0.211,0.523,0.496,8.12,51.2,40.6
DO.0521,F,G11,LGDO-F-57,8/21/2012,4/17/2013,239,FCM (T-B-NK) 33wks,93.8,74.8,76.3,51.1,39,54.9,17.8,13.6,14.4,7.25,36.7,41.6,12,9.14,6.23,17.7,53.9,22.1,0.281,0.214,0.383,0.292,17,47.6,35.4
DO.0521,F,G11,LGDO-F-57,8/21/2012,10/17/2013,422,FCM (T-B-NK) 59wks,94.2,82.5,87.6,48.8,42.8,52.2,13.6,11.9,20.6,8.35,37.2,33.8,12.7,11.1,7.43,41.3,39.1,12.2,0.154,0.135,0.239,0.21,28,43,29
DO.0522,F,G11,LGDO-F-57,8/20/2012,4/15/2014,603,FCM (T-B-NK) 85wks,94.3,82.3,94.8,34.3,32.6,31.5,22,20.8,17.2,3.79,21.3,57.7,17.1,16.2,9.68,18.4,47.7,24.2,0.112,0.107,0.247,0.234,11.6,33.9,54.5
DO.0522,F,G11,LGDO-F-57,8/20/2012,4/17/2013,240,FCM (T-B-NK) 33wks,95.5,75.8,84,50.3,42.3,64.7,20,16.8,11.1,5.55,36.3,47,21.6,18.1,2.71,8.83,70.1,18.3,0.261,0.219,0.161,0.135,2.9,59.4,37.7
DO.0522,F,G11,LGDO-F-57,8/20/2012,10/17/2013,423,FCM (T-B-NK) 59wks,94.4,84,84.5,46.9,39.6,51.7,15.5,13.1,19.7,5.49,27.3,47.5,18.4,15.6,6.68,19.1,51.1,23.1,0.225,0.19,0.149,0.126,28.1,46.9,25
DO.0523,F,G11,LGDO-F-57,8/19/2012,4/15/2014,604,FCM (T-B-NK) 85wks,89.5,74,68.4,40.1,27.4,35.7,7.29,4.99,25.5,2.86,3.75,67.9,1.79,1.23,23.2,2.95,15.4,58.4,0.361,0.247,0.351,0.24,5.31,25.7,69
DO.0523,F,G11,LGDO-F-57,8/19/2012,4/17/2013,241,FCM (T-B-NK) 33wks,95.5,70.6,81.2,65.2,53,59.5,15.6,12.7,14.4,4.48,6.84,74.3,6.72,5.46,17.9,10.1,30.6,41.5,0.296,0.241,0.531,0.431,8.23,58.4,33.3
DO.0523,F,G11,LGDO-F-57,8/19/2012,10/17/2013,424,FCM (T-B-NK) 59wks,95.2,82.2,82.5,70.3,58,56.7,8.98,7.41,31.7,6.47,3.94,57.9,4.27,3.53,26,14.4,22.6,37.1,0.306,0.252,0.266,0.22,62.6,24.3,13
DO.0524,F,G11,LGDO-F-57,8/21/2012,4/15/2014,602,FCM (T-B-NK) 85wks,93.7,79.7,85.9,33.7,28.9,19.7,20.5,17.6,12.6,5.04,40.7,41.7,14.2,12.2,6.27,24.1,53.8,15.7,0.599,0.515,1.47,1.26,5.51,70.8,23.7
DO.0524,F,G11,LGDO-F-57,8/21/2012,4/17/2013,239,FCM (T-B-NK) 33wks,97,65.7,74.3,32.4,24.1,34.8,26.8,19.9,12,8.45,47.4,32.1,18.1,13.4,2.76,13,71.1,13.1,1.08,0.802,0.69,0.513,7.58,48.1,44.3
DO.0524,F,G11,LGDO-F-57,8/21/2012,10/17/2013,422,FCM (T-B-NK) 59wks,96.1,78.7,81.6,37,30.2,38.5,25.7,21,14.1,5.95,42.1,37.8,16.2,13.2,4.76,21,59.5,14.7,1.19,0.968,1.15,0.942,7.97,70.2,21.8
DO.0525,F,G11,LGDO-F-57,8/20/2012,4/15/2014,603,FCM (T-B-NK) 85wks,91.3,71.1,92.3,38.1,35.2,36,11.9,11,12.1,7.58,52.1,28.2,7.41,6.85,6.4,21.1,60.9,11.6,0.194,0.179,0.254,0.235,2.73,32.7,64.5
DO.0525,F,G11,LGDO-F-57,8/20/2012,4/17/2013,240,FCM (T-B-NK) 33wks,96.3,62.1,80.8,40.8,33,60,25.2,20.4,5.95,7.49,55.6,30.9,12,9.68,3.26,13.4,67.4,16,0.158,0.128,0.23,0.186,10.4,20.8,68.8
DO.0525,F,G11,LGDO-F-57,8/20/2012,10/17/2013,423,FCM (T-B-NK) 59wks,94,69.3,85.9,38.6,33.2,48.5,20.6,17.7,7.58,5.73,62.7,24,12.1,10.4,6.45,20.9,58.6,14.1,0.163,0.14,0.214,0.184,9.38,27.1,62.5
DO.0526,F,G11,LGDO-F-58,8/21/2012,4/17/2013,239,FCM (T-B-NK) 33wks,93.3,55.2,78.1,51.6,40.3,88.4,1.98,1.54,56.9,12,11.2,19.9,1.82,1.42,25.1,13.4,34,27.5,0.167,0.131,0.136,0.106,5.66,20.8,73.6
DO.0527,F,G11,LGDO-F-58,8/20/2012,4/15/2014,603,FCM (T-B-NK) 85wks,95.6,82.4,94.9,57.6,54.6,38.2,12.3,11.7,11.6,4.96,17.1,66.4,6.65,6.31,7.04,31.7,34.8,26.3,0.703,0.667,1.03,0.973,4.88,66.7,28.5
DO.0527,F,G11,LGDO-F-58,8/20/2012,4/17/2013,240,FCM (T-B-NK) 33wks,96.2,67.7,83.7,59.4,49.7,67.6,14.7,12.3,14.8,7.71,13.7,63.8,9.14,7.65,8.59,36.4,31.1,23.9,0.669,0.56,0.616,0.516,6.92,60.8,32.3
DO.0527,F,G11,LGDO-F-58,8/20/2012,10/17/2013,423,FCM (T-B-NK) 59wks,96,75.1,85.4,53.5,45.7,51.6,14.9,12.8,12.7,5.75,9.36,72.2,7.98,6.81,12,27.7,24.9,35.5,0.666,0.569,0.671,0.573,11.6,66.9,21.5
DO.0528,F,G11,LGDO-F-58,8/22/2012,4/15/2014,601,FCM (T-B-NK) 85wks,92.6,80.3,93,2.26,2.1,52.5,2.33,2.17,43.2,2.82,8.65,45.3,5.48,5.09,16.3,3.23,27.9,52.5,0.666,0.62,1.87,1.74,2.3,78.3,19.4
DO.0528,F,G11,LGDO-F-58,8/22/2012,4/17/2013,238,FCM (T-B-NK) 33wks,95.8,70.9,82,54.1,44.3,78.5,12.3,10.1,30.3,9.09,9.92,50.7,5.76,4.72,31.2,15.3,22.7,30.8,0.735,0.602,1.06,0.869,8.29,73.3,17.5
DO.0528,F,G11,LGDO-F-58,8/22/2012,10/17/2013,421,FCM (T-B-NK) 59wks,92.9,79.5,80.6,47.3,38.1,69.5,7.1,5.72,39.5,8.01,10.4,42.1,6.12,4.94,35,18.3,18.9,27.9,0.583,0.47,1.2,0.971,8,84,8
DO.0529,F,G11,LGDO-F-58,8/24/2012,4/17/2013,236,FCM (T-B-NK) 33wks,94.8,66.6,80.7,55.9,45.1,70,17.4,14.1,16,11.6,28.2,44.2,8.38,6.77,8.84,41,36.6,13.5,0.156,0.126,0.322,0.26,6.92,56.9,36.2
DO.0529,F,G11,LGDO-F-58,8/24/2012,10/17/2013,419,FCM (T-B-NK) 59wks,93.4,85.2,82.5,53.2,43.8,69.9,8.53,7.03,29.3,11,25.9,33.8,9.19,7.58,3.92,57.1,33.8,5.18,0.0866,0.0714,0.31,0.256,16.3,62.8,20.9
DO.0530,F,G11,LGDO-F-58,8/20/2012,4/15/2014,603,FCM (T-B-NK) 85wks,94.1,76.7,90.3,35.7,32.2,43,21,19,8.42,5.32,46.4,39.8,15.7,14.1,8.64,9.56,60.6,21.2,0.447,0.404,0.967,0.873,6.27,55.4,38.3
